,bnf_code,quantity
13462,17337,1
13463,17338,1650
13464,17339,670
13465,17340,858943
13466,17341,86740
13467,17342,9560
13468,17344,41611
13469,17345,4
13470,17346,690
13471,17347,1208
13472,17348,56
13473,17349,1010312
13474,17350,93
13475,17351,2000
13476,17353,575
13477,17354,150
13478,17355,217
13479,17356,283
13480,17357,2406800
13481,17358,3639080
13482,17361,200
13483,17362,530
13484,17363,7599
13485,17364,54162
13486,17365,230
13487,17366,90
13488,17367,300
13489,17369,20200
13490,17370,37636
13491,17371,13502
13492,17373,105
13493,17374,2030
13494,17375,1880
13495,17376,350
13496,17377,156490
13497,17380,158
13498,17384,2300
13499,17385,90890
13500,17386,3
13501,17387,1680203
13502,17388,510
13503,17389,100
13504,17390,18570
13505,17391,5432
13506,17393,105
13507,17395,207250
13508,17396,13670
13509,17397,640
13510,17398,15
13511,17399,25
13512,17401,3110
13513,17402,30
13514,17403,30
13515,17404,300
13516,17405,4206
13517,17406,1
13518,17407,113
13519,17408,4026
13520,17409,309
13521,17410,2302
13522,17414,176
13523,17416,3758416
13524,17417,14700
13525,17418,32420
13526,17419,4772
13527,17420,3900
13528,17423,7
13529,17426,9
13530,17427,117
13531,17429,15
13532,17430,5186
13533,17431,2960
13534,17432,720
13535,17434,22
13536,17435,1580
13537,17436,74371
13538,17437,9179
13539,17439,480
13540,17440,70
13541,17441,23615
13542,17442,1402
13543,17443,298
13544,17444,2
13545,17446,1449
13546,17447,138562
13547,17448,534
13548,17449,17
13549,17451,42945
13550,17452,2
13551,17453,100
13552,17454,34080
13553,17456,5841
13554,17457,1200
13555,17458,407
13556,17459,138
13557,17460,1
13558,17461,100
13559,17462,120370
13560,17463,160
13561,17464,390
13562,17467,2199
13563,17468,85082
13564,17469,2
13565,17470,331
13566,17471,24
13567,17472,20970
13568,17473,3682
13569,17476,4444150
13570,17477,363
13571,17478,540
13572,17479,30
13573,17480,1538
13574,17481,60
13575,17482,594
13576,17483,108928
13577,17485,56870
13578,17486,4101
13579,17487,540
13580,17488,12180
13581,17489,58050
13582,17490,66
13583,17491,6
13584,17492,12600
13585,17493,10010
13586,17494,1152
13587,17495,840
13588,17496,4
13589,17498,60
13590,17501,330
13591,17502,42
13592,17504,2777
13593,17505,234
13594,17506,1350
13595,17508,41045
13596,17509,2203
13597,17510,649
13598,17511,3811
13599,17512,4636816
13600,17514,1204
13601,17515,300
13602,17516,22623
13603,17517,30
13604,17519,8315
13605,17521,113
13606,17525,1750
13607,17526,43700
13608,17527,2610
13609,17528,9410
13610,17529,4199
13611,17530,500
13612,17531,9422
13613,17532,43
13614,17533,420
13615,17534,255318
13616,17535,3
13617,17537,3
13618,17538,923347
13619,17540,5998
13620,17541,2452
13621,17542,550
13622,17543,126
13623,17544,927
13624,17545,170947
13625,17546,6440
13626,17547,292999
13627,17548,8030
13628,17549,60
13629,17550,5789
13630,17551,145
13631,17552,40811
13632,17553,540
13633,17554,10307
13634,17555,427
13635,17557,86678
13636,17558,116808
13637,17559,6
13638,17560,139
13639,17561,1395
13640,17562,60
13641,17564,400
13642,17565,340
13643,17566,1995
13644,17567,485
13645,17568,54680
13646,17569,336
13647,17571,5600
13648,17574,93
13649,17575,20
13650,17578,1122
13651,17579,24712
13652,17582,151
13653,17583,1
13654,17584,673
13655,17585,2800
13656,17586,5531
13657,17588,300
13658,17590,5870
13659,17591,168
13660,17592,19320
13661,17593,875
13662,17594,2082
13663,17595,1355
13664,17596,200
13665,17597,64
13666,17598,1254150
13667,17599,32200
13668,17600,1490
13669,17603,23560
13670,17604,231
13671,17605,10500
13672,17607,790
13673,17609,16
13674,17610,18
13675,17611,450
13676,17612,4808
13677,17614,10977
13678,17615,9706
13679,17616,492
13680,17617,90
13681,17620,2600
13682,17622,90
13683,17623,85
13684,17624,7
13685,17625,3280
13686,17626,6985
13687,17627,1950
13688,17630,9
13689,17631,10250
13690,17632,378
13691,17633,7
13692,17634,345270
13693,17635,1151
13694,17636,90
13695,17637,800
13696,17638,22468
13697,17639,2
13698,17640,17296
13699,17642,195
13700,17643,2546
13701,17644,115
13702,17645,1800
13703,17646,75
13704,17647,56
13705,17648,280
13706,17650,90
13707,17651,6500
13708,17653,10
13709,17654,6200
13710,17656,505206
13711,17657,861
13712,17658,14
13713,17659,283752
13714,17662,300
13715,17663,4960
13716,17664,15995
13717,17665,130
13718,17667,230
13719,17668,93150
13720,17669,30
13721,17670,427
13722,17671,4
13723,17672,1
13724,17673,1080
13725,17674,2454800
13726,17675,5
13727,17677,230265
13728,17681,11
13729,17682,123
13730,17683,212
13731,17684,690
13732,17685,208
13733,17687,7
13734,17688,308
13735,17690,90
13736,17691,6
13737,17692,772755
13738,17693,638629
13739,17694,761150
13740,17695,180
13741,17696,3100
13742,17697,90
13743,17699,14901
13744,17701,5083
13745,17702,279875
13746,17704,1000
13747,17706,45
13748,17708,40704
13749,17709,31890
13750,17711,420
13751,17712,300
13752,17714,57
13753,17715,340
13754,17719,402
13755,17720,780
13756,17721,51245
13757,17722,7
13758,17723,12
13759,17724,120
13760,17725,1600
13761,17726,2
13762,17728,254
13763,17729,22
13764,17730,8802
13765,17731,4
13766,17732,591
13767,17733,357977
13768,17734,42
13769,17735,2460
13770,17737,600
13771,17739,4140
13772,17740,324139
13773,17741,400
13774,17742,3210
13775,17744,360
13776,17745,55
13777,17746,60
13778,17747,3
13779,17750,209927
13780,17753,30
13781,17756,252
13782,17757,26995
13783,17758,125
13784,17759,4
13785,17760,95
13786,17761,50
13787,17762,720
13788,17763,10
13789,17764,382687
13790,17765,56
13791,17766,3317
13792,17767,5
13793,17768,146
13794,17771,20
13795,17772,4455379
13796,17773,11793
13797,17774,13768
13798,17775,1659
13799,17776,3713
13800,17777,5039
13801,17778,360
13802,17781,48793
13803,17782,212
13804,17783,570
13805,17784,50
13806,17785,6600
13807,17786,55156
13808,17787,21432
13809,17788,3779
13810,17791,24
13811,17792,2637
13812,17793,2166
13813,17794,575050
13814,17795,9
13815,17796,444
13816,17797,244
13817,17799,106
13818,17800,153
13819,17801,9
13820,17802,2510
13821,17803,4000
13822,17804,146
13823,17805,15
13824,17807,345
13825,17808,99040
13826,17809,365
13827,17812,250
13828,17813,847
13829,17814,9
13830,17815,100
13831,17816,600
13832,17819,1
13833,17821,8
13834,17823,545
13835,17826,45
13836,17829,3600
13837,17830,1224
13838,17831,79505
13839,17832,2
13840,17835,35
13841,17837,43512
13842,17839,107
13843,17840,400
13844,17841,60
13845,17842,12690
13846,17843,5
13847,17844,6300
13848,17847,171038
13849,17848,100
13850,17849,1869
13851,17850,100
13852,17851,540
13853,17852,3393
13854,17853,2
13855,17854,29
13856,17855,10100
13857,17856,5
13858,17857,630
13859,17859,28000
13860,17860,10
13861,17861,90
13862,17863,16
13863,17864,43516
13864,17865,2
13865,17866,26599
13866,17867,580
13867,17869,5236
13868,17871,8986
13869,17872,80
13870,17873,60
13871,17876,1156
13872,17878,29683
13873,17880,673
13874,17881,11413
13875,17882,1108
13876,17883,1800
13877,17884,544
13878,17885,60
13879,17887,1248
13880,17888,3660
13881,17889,26
13882,17892,28
13883,17893,346
13884,17894,6
13885,17895,320759
13886,17896,596
13887,17897,420
13888,17898,1303
13889,17900,105096
13890,17901,300
13891,17902,4017
13892,17903,340
13893,17905,22722
13894,17906,1090250
13895,17908,11
13896,17909,6090
13897,17910,1230
13898,17911,186
13899,17912,2908
13900,17913,2
13901,17915,95480
13902,17917,143455
13903,17920,4500
13904,17922,903
13905,17923,152801
13906,17924,60
13907,17925,7
13908,17926,119
13909,17927,380
13910,17930,1410
13911,17931,18
13912,17933,611831
13913,17934,229
13914,17935,250
13915,17936,17
13916,17937,6
13917,17938,10
13918,17939,2
13919,17940,13629
13920,17941,133785
13921,17943,4
13922,17944,23
13923,17946,630
13924,17948,3234
13925,17949,28
13926,17950,7
13927,17951,8000
13928,17952,10
13929,17953,14
13930,17954,14
13931,17956,36
13932,17958,150
13933,17959,3740
13934,17960,2
13935,17961,90
13936,17962,436
13937,17963,76
13938,17964,9239
13939,17965,224
13940,17966,4027
13941,17967,47
13942,17969,10304
13943,17972,85
13944,17973,356325
13945,17974,15
13946,17975,420
13947,17977,43399
13948,17978,518
13949,17979,2208
13950,17980,25
13951,17981,90
13952,17983,330
13953,17984,3
13954,17985,60
13955,17986,12185
13956,17987,45684770
13957,17988,660
13958,17989,17545691
13959,17991,909
13960,17992,3150
13961,17994,729
13962,17995,102
13963,17996,13
13964,17997,180
13965,17998,88
13966,17999,49720
13967,18000,69
13968,18001,86779
13969,18002,72
13970,18004,1117884
13971,18005,4
13972,18007,46642
13973,18008,1
13974,18009,2768
13975,18011,1210711
13976,18012,7245
13977,18014,8
13978,18015,3838338
13979,18017,490
13980,18018,1763
13981,18019,16
13982,18020,1095
13983,18021,25
13984,18022,60
13985,18024,18594
13986,18025,35669
13987,18027,4046
13988,18028,4341
13989,18030,25154
13990,18031,1100
13991,18033,6971
13992,18034,476
13993,18035,10
13994,18036,1
13995,18037,3158
13996,18039,600
13997,18040,4918
13998,18041,300
13999,18042,2280
14000,18043,30
14001,18045,159
14002,18046,200
14003,18048,443
14004,18049,776
14005,18052,947366
14006,18054,60
14007,18055,21442
14008,18056,9
14009,18057,320
14010,18058,6701
14011,18060,25
14012,18061,55
14013,18062,2
14014,18064,719509
14015,18066,22880
14016,18067,440
14017,18068,180
14018,18069,140
14019,18071,3955
14020,18072,15
14021,18073,110
14022,18075,8172
14023,18076,1515
14024,18077,750
14025,18078,10063200
14026,18079,168
14027,18080,14
14028,18082,2450
14029,18083,7027858
14030,18084,6325010
14031,18085,840
14032,18086,720
14033,18087,24000
14034,18088,2190
14035,18089,2
14036,18090,20160
14037,18092,302
14038,18093,50
14039,18094,2
14040,18095,80
14041,18096,4
14042,18097,520
14043,18098,130
14044,18099,55800
14045,18100,60
14046,18101,13
14047,18102,790
14048,18103,3700
14049,18104,25
14050,18105,42
14051,18106,28
14052,18107,112
14053,18108,56
14054,18109,65
14055,18110,19474926
14056,18111,3853
14057,18112,2398
14058,18113,5222
14059,18114,105
14060,18115,1585
14061,18116,170
14062,18117,1199
14063,18118,80
14064,18119,190218
14065,18120,109
14066,18121,12349
14067,18122,51
14068,18123,64988
14069,18124,2003
14070,18125,30
14071,18127,25
14072,18129,9580
14073,18131,1836
14074,18133,390
14075,18134,637
14076,18135,264
14077,18136,268
14078,18137,520
14079,18138,176
14080,18140,2
14081,18141,2
14082,18142,49
14083,18143,33
14084,18145,19011
14085,18146,64
14086,18147,240
14087,18148,3
14088,18149,1
14089,18151,1
14090,18152,30
14091,18153,1440
14092,18154,658574
14093,18155,2884811
14094,18156,392
14095,18158,1912
14096,18160,54
14097,18161,120386
14098,18162,7
14099,18163,62
14100,18164,124377
14101,18165,4500
14102,18167,150
14103,18169,9041148
14104,18170,3
14105,18171,13031
14106,18173,18095
14107,18174,25
14108,18175,500
14109,18177,21171
14110,18179,1
14111,18180,4
14112,18182,8690
14113,18184,36
14114,18185,30
14115,18187,8640
14116,18188,940
14117,18189,15
14118,18190,574
14119,18191,730
14120,18192,1455
14121,18193,4681
14122,18195,1
14123,18202,1560
14124,18203,597
14125,18204,16
14126,18205,318396
14127,18206,5
14128,18207,84
14129,18210,237
14130,18211,2
14131,18213,6046
14132,18214,217
14133,18215,722
14134,18216,8
14135,18217,29707
14136,18218,8418
14137,18219,160
14138,18220,239488
14139,18221,4248
14140,18222,603
14141,18224,1090
14142,18226,6
14143,18228,8
14144,18229,1426500
14145,18230,50676
14146,18231,1012
14147,18232,3150
14148,18233,353122
14149,18234,311
14150,18236,272057
14151,18237,4
14152,18238,160
14153,18239,3265
14154,18241,550
14155,18242,49
14156,18243,900
14157,18244,1054
14158,18245,18060
14159,18246,570
14160,18247,37038
14161,18249,28600
14162,18250,220
14163,18251,15641
14164,18252,820
14165,18253,56
14166,18254,9900
14167,18255,10027436
14168,18256,5670
14169,18257,303
14170,18259,300
14171,18262,30
14172,18264,157590
14173,18265,1298
14174,18267,152
14175,18269,1032182
14176,18271,14
14177,18272,1
14178,18273,7568785
14179,18275,8420
14180,18277,1
14181,18278,1220
14182,18279,16128
14183,18280,571
14184,18281,2280
14185,18282,3320
14186,18283,21766
14187,18284,120
14188,18285,36
14189,18286,740
14190,18287,5
14191,18288,12120
14192,18289,5146
14193,18292,1640
14194,18293,30
14195,18295,493254
14196,18296,1037
14197,18297,9
14198,18298,31
14199,18299,150
14200,18300,2250
14201,18301,60
14202,18302,30
14203,18303,661597
14204,18304,395
14205,18305,314507
14206,18306,200450
14207,18307,4
14208,18308,2430
14209,18309,126909
14210,18310,1476
14211,18311,100
14212,18312,2499
14213,18313,200
14214,18315,11
14215,18317,11
14216,18318,374
14217,18319,392
14218,18321,1080
14219,18322,150
14220,18324,21
14221,18325,12438
14222,18327,270
14223,18328,5
14224,18329,1
14225,18330,9950
14226,18331,156760
14227,18332,14630
14228,18335,733499
14229,18336,2
14230,18337,26
14231,18338,55
14232,18339,142740
14233,18340,6
14234,18341,2784
14235,18343,536
14236,18346,2912
14237,18347,258
14238,18348,23415
14239,18349,9960
14240,18350,29
14241,18351,46
14242,18352,6334
14243,18353,28
14244,18354,30
14245,18355,70
14246,18357,6600
14247,18358,397370
14248,18359,1228500
14249,18360,930
14250,18363,7
14251,18364,2
14252,18365,121384
14253,18366,1100
14254,18367,1580
14255,18370,16300
14256,18371,201647
14257,18372,240
14258,18373,21
14259,18374,1700
14260,18375,821
14261,18376,100
14262,18377,2945408
14263,18378,10
14264,18379,1616
14265,18380,1
14266,18381,60
14267,18382,3682
14268,18383,17853
14269,18384,10
14270,18385,21680
14271,18386,1188
14272,18387,200
14273,18388,2490
14274,18389,891
14275,18390,4
14276,18391,100
14277,18392,62284
14278,18394,719
14279,18395,180
14280,18396,1
14281,18398,24
14282,18400,210
14283,18401,2
14284,18403,71461
14285,18405,16950
14286,18406,280
14287,18407,1
14288,18408,100
14289,18410,180
14290,18411,923685
14291,18412,57
14292,18414,199311
14293,18415,10100
14294,18416,10022
14295,18417,4752
14296,18418,10082
14297,18419,1390
14298,18420,80910
14299,18421,250
14300,18422,1
14301,18423,2866
14302,18424,71047
14303,18425,48
14304,18426,73
14305,18427,1777370
14306,18428,646300
14307,18429,2
14308,18431,60
14309,18432,2828
14310,18433,7
14311,18434,125927
14312,18436,180
14313,18437,58
14314,18438,321
14315,18439,254
14316,18440,1480
14317,18443,1
14318,18444,57600
14319,18445,13
14320,18446,60
14321,18447,9
14322,18449,1740
14323,18450,3599
14324,18451,1760
14325,18453,4694
14326,18454,56
14327,18455,113446
14328,18456,11834
14329,18457,113
14330,18458,36
14331,18459,4303362
14332,18460,18
14333,18461,22
14334,18462,3820
14335,18464,60
14336,18465,112
14337,18466,30300352
14338,18467,673960
14339,18468,670
14340,18469,250
14341,18470,1
14342,18472,960
14343,18476,129683
14344,18477,1207
14345,18478,1030
14346,18479,690
14347,18480,31
14348,18481,129910
14349,18482,12
14350,18484,102
14351,18485,60
14352,18486,1709
14353,18487,4710
14354,18488,7
14355,18489,695030
14356,18490,3205
14357,18491,1
14358,18493,2160
14359,18494,583676
14360,18497,92
14361,18498,8417
14362,18499,5998
14363,18500,5694
14364,18505,7
14365,18506,120
14366,18507,4
14367,18509,60
14368,18510,20
14369,18511,6
14370,18512,5
14371,18513,1445
14372,18515,3135
14373,18516,7
14374,18517,584
14375,18519,2200
14376,18520,395
14377,18521,250783
14378,18522,20
14379,18523,60
14380,18524,2496
14381,18527,20
14382,18528,1
14383,18532,56
14384,18533,807746
14385,18536,325
14386,18537,450
14387,18538,6000
14388,18539,6750
14389,18540,48390
14390,18541,77078
14391,18542,1
14392,18543,1380
14393,18544,4350
14394,18545,1133
14395,18547,1165
14396,18548,397
14397,18549,26682
14398,18550,7
14399,18551,69000
14400,18552,167
14401,18553,70
14402,18554,3900
14403,18555,7465
14404,18556,1
14405,18557,2
14406,18558,1920
14407,18559,35
14408,18561,12
14409,18562,473
14410,18563,600
14411,18564,14
14412,18565,9200
14413,18566,87610
14414,18568,60
14415,18569,340
14416,18570,72854
14417,18571,8744
14418,18572,364
14419,18573,736
14420,18574,60
14421,18576,53
14422,18577,154500
14423,18578,1810755
14424,18579,570
14425,18580,320
14426,18581,126530
14427,18582,12211
14428,18583,711600
14429,18584,37761
14430,18585,330
14431,18586,240
14432,18588,56
14433,18589,100
14434,18590,150
14435,18591,9715
14436,18593,20
14437,18594,116
14438,18596,100
14439,18599,360
14440,18602,4163
14441,18603,1
14442,18604,391921
14443,18605,80
14444,18607,6673
14445,18608,3653
14446,18609,1
14447,18610,14
14448,18611,14
14449,18612,965
14450,18613,30
14451,18614,7067
14452,18616,23885
14453,18617,13
14454,18618,100
14455,18620,1
14456,18621,394
14457,18622,2436
14458,18623,16580
14459,18624,2
14460,18626,15
14461,18627,202
14462,18628,5346
14463,18629,150
14464,18631,803
14465,18632,6
14466,18633,660
14467,18634,343
14468,18635,370620
14469,18636,1320
14470,18638,5
14471,18639,10
14472,18642,600
14473,18643,179
14474,18644,66690
14475,18646,7133
14476,18647,119340
14477,18648,160625
14478,18649,6
14479,18652,7353800
14480,18653,30
14481,18654,181
14482,18655,360
14483,18656,5414
14484,18657,336
14485,18659,2100
14486,18660,73
14487,18661,510
14488,18662,750
14489,18663,6790
14490,18664,3200
14491,18668,980
14492,18670,6583
14493,18671,6576
14494,18674,30
14495,18675,2121
14496,18676,218622
14497,18677,63738
14498,18678,30
14499,18679,154
14500,18680,1000
14501,18681,900
14502,18682,1568007
14503,18683,425
14504,18684,120
14505,18687,58500
14506,18689,240549
14507,18690,120
14508,18691,2
14509,18693,40
14510,18694,3474
14511,18695,36
14512,18696,658834
14513,18698,219
14514,18699,140
14515,18700,17000
14516,18702,118
14517,18705,64567
14518,18706,2
14519,18707,7
14520,18708,50
14521,18709,3
14522,18710,15
14523,18711,20
14524,18712,547
14525,18714,1281250
14526,18715,1
14527,18716,175
14528,18717,105
14529,18718,3180
14530,18719,30
14531,18721,474
14532,18722,18840
14533,18723,4114
14534,18725,92
14535,18726,832000
14536,18727,382
14537,18728,120348
14538,18729,153240
14539,18730,1800
14540,18732,516
14541,18734,601
14542,18735,1729600
14543,18738,2005742
14544,18739,945
14545,18740,1014
14546,18741,10047833
14547,18742,110
